,0
318846,295.1658630371094
318847,295.1387023925781
318848,295.1930236816406
318849,295.22015380859375
318850,295.22015380859375
318851,295.1930236816406
318852,295.247314453125
318853,295.22015380859375
318854,295.08441162109375
318855,295.00299072265625
318856,295.1387023925781
318857,295.00299072265625
318858,295.1930236816406
318859,295.1930236816406
318860,295.3016052246094
318861,295.247314453125
318862,295.247314453125
318863,295.5460205078125
318864,295.49169921875
318865,295.3016052246094
318866,295.46453857421875
318867,295.49169921875
318868,295.62750244140625
318869,295.817626953125
318870,295.6546630859375
318871,295.62750244140625
318872,295.6546630859375
318873,295.62750244140625
318874,295.6546630859375
318875,295.49169921875
318876,295.46453857421875
318877,295.41021728515625
318878,295.51885986328125
318879,295.4373779296875
318880,295.111572265625
318881,295.3287658691406
318882,295.1658630371094
318883,295.3016052246094
318884,295.22015380859375
318885,295.247314453125
318886,295.3559265136719
318887,295.3830871582031
318888,295.3287658691406
318889,295.6546630859375
318890,295.4373779296875
318891,295.57318115234375
318892,295.3016052246094
318893,295.49169921875
318894,295.3830871582031
318895,295.46453857421875
318896,295.41021728515625
318897,295.600341796875
318898,295.3016052246094
318899,295.22015380859375
318900,295.4373779296875
318901,295.3287658691406
318902,295.27447509765625
318903,294.9486999511719
318904,295.00299072265625
318905,294.86724853515625
318906,294.8401184082031
318907,294.81298828125
318908,294.460205078125
318909,294.8401184082031
318910,294.460205078125
318911,293.9990234375
318912,293.91766357421875
318913,293.7820739746094
318914,294.08038330078125
318915,294.05328369140625
318916,293.9447937011719
318917,293.9990234375
318918,294.32452392578125
318919,294.1346435546875
318920,293.9718933105469
318921,293.9447937011719
318922,293.8634033203125
318923,293.8905334472656
318924,293.9990234375
318925,293.9990234375
318926,294.1617736816406
318927,294.6230163574219
318928,294.6772766113281
318929,293.5922546386719
318930,293.18560791015625
318931,293.6193542480469
318932,293.2940368652344
318933,293.2127380371094
318934,293.3753662109375
318935,293.4566955566406
318936,292.83331298828125
318937,293.10430908203125
318938,292.83331298828125
318939,293.3753662109375
318940,293.07720947265625
318941,293.18560791015625
318942,293.10430908203125
318943,293.2398376464844
318944,292.3998718261719
318945,292.7249450683594
318946,292.83331298828125
318947,293.02301025390625
318948,292.91461181640625
318949,293.2669372558594
318950,292.7249450683594
318951,293.2669372558594
318952,293.15850830078125
318953,292.86041259765625
318954,292.6707458496094
318955,292.1831970214844
318956,292.23736572265625
318957,292.5353088378906
318958,293.15850830078125
318959,293.7278137207031
318960,293.2669372558594
318961,293.3482666015625
318962,293.646484375
318963,293.9447937011719
318964,294.2431640625
318965,293.2127380371094
318966,292.2644348144531
318967,292.1560974121094
318968,292.21026611328125
318969,292.6165771484375
318970,292.1831970214844
318971,291.5334167480469
318972,292.3998718261719
318973,293.13140869140625
318974,293.18560791015625
318975,293.2669372558594
318976,293.02301025390625
318977,293.15850830078125
318978,293.2398376464844
318979,293.18560791015625
318980,293.2669372558594
318981,293.18560791015625
318982,292.318603515625
318983,290.0727233886719
318984,289.80242919921875
318985,289.3430480957031
318986,289.6132507324219
318987,290.18084716796875
318988,290.3160400390625
318989,290.3701171875
318990,290.85693359375
318991,290.8028564453125
318992,289.1539306640625
318993,287.7501220703125
318994,286.9949035644531
318995,285.35125732421875
318996,284.4361267089844
318997,283.8443603515625
318998,283.38726806640625
318999,281.9902648925781
319000,280.56805419921875
319001,279.4154663085937
319002,278.3710327148437
319003,279.12078857421875
319004,280.0050048828125
319005,280.67532348632807
319006,281.18502807617193
319007,281.7217712402344
319008,281.18502807617193
319009,281.6144104003906
319010,282.6885681152344
319011,283.3603820800781
319012,283.306640625
319013,284.05950927734375
319014,284.89361572265625
319015,285.378173828125
319016,285.5397644042969
319017,285.78216552734375
319018,286.24017333984375
319019,286.9679260253906
319020,283.5216979980469
319021,278.98687744140625
319022,276.36514282226557
319023,273.8558959960937
319024,272.1505126953125
319025,270.9794921875
319026,268.34896850585943
319027,263.81915283203125
319028,261.0463256835937
319029,258.2011108398437
319030,256.01922607421875
319031,253.29103088378903
319032,251.27523803710938
319033,249.26290893554688
319034,248.0102386474609
319035,246.10772705078125
319036,245.2487030029297
319037,246.18585205078125
319038,252.9504547119141
319039,258.96441650390625
319040,262.4979248046875
319041,265.141845703125
319042,266.83706665039057
319043,267.97744750976557
319044,269.70333862304693
319045,272.9495849609375
319046,275.5904541015625
319047,277.247314453125
319048,278.45135498046875
319049,279.54940795898443
319050,280.24627685546875
319051,281.158203125
319052,281.6144104003906
319053,282.205078125
319054,281.6412658691406
319055,279.62979125976557
319056,278.18368530273443
319057,276.9799194335937
319058,274.12258911132807
319059,270.952880859375
319060,268.37551879882807
319061,266.01565551757807
319062,264.24224853515625
319063,264.00424194335943
319064,264.26870727539057
319065,265.0624389648437
319066,265.59188842773443
319067,266.757568359375
319068,268.2427978515625
319069,269.0657958984375
319070,268.37551879882807
319071,267.68560791015625
319072,267.04916381835943
319073,266.62503051757807
319074,265.90969848632807
319075,265.45950317382807
319076,264.6390380859375
319077,263.52835083007807
319078,262.8148803710937
319079,261.33651733398443
319080,260.12350463867193
319081,259.64920043945307
319082,259.4911499023437
319083,259.62286376953125
319084,260.96719360351557
319085,262.47152709960943
319086,264.05712890625
319087,264.9301147460937
319088,266.46603393554693
319089,267.1552124023437
319090,267.42037963867193
319091,267.81826782226557
319092,268.1366577148437
319093,268.18972778320307
319094,267.52645874023443
319095,267.12869262695307
319096,266.57205200195307
319097,266.41305541992193
319098,266.81057739257807
319099,269.0126953125
319100,269.0126953125
319101,270.79330444335943
319102,272.52334594726557
319103,274.30929565429693
319104,274.68283081054693
319105,275.05645751953125
319106,275.13653564453125
319107,275.29672241210943
319108,275.35012817382807
319109,274.60275268554693
319110,274.44268798828125
319111,274.28262329101557
319112,273.69589233398443
319113,273.24273681640625
319114,273.29605102539057
319115,273.48263549804693
319116,273.69589233398443
319117,273.8558959960937
319118,273.90921020507807
319119,273.58926391601557
319120,273.50927734375
319121,273.61590576171875
319122,273.61590576171875
319123,273.56259155273443
319124,272.81637573242193
319125,272.07061767578125
319126,270.60714721679693
319127,268.61441040039057
319128,267.1021728515625
319129,265.40655517578125
319130,264.42739868164057
319131,263.0526733398437
319132,262.4979248046875
319133,264.42739868164057
319134,265.03598022460943
319135,266.20108032226557
319136,266.89010620117193
319137,267.71212768554693
319138,267.71212768554693
319139,267.52645874023443
319140,267.12869262695307
319141,266.99612426757807
319142,267.3408203125
319143,268.98611450195307
319144,269.67678833007807
319145,270.60714721679693
319146,270.2880859375
319147,269.65020751953125
319148,269.30484008789057
319149,268.80026245117193
319150,268.481689453125
319151,268.37551879882807
319152,268.26934814453125
319153,268.110107421875
319154,268.18972778320307
319155,268.80026245117193
319156,268.74716186523443
319157,268.32241821289057
319158,268.26934814453125
319159,268.37551879882807
319160,268.26934814453125
319161,267.5795288085937
319162,267.1021728515625
319163,266.96963500976557
319164,267.02264404296875
319165,266.65155029296875
319166,266.22756958007807
319167,265.90969848632807
319168,265.72430419921875
319169,265.19479370117193
319170,264.877197265625
319171,264.61257934570307
319172,264.24224853515625
319173,264.05712890625
319174,262.92056274414057
319175,261.52120971679693
319176,261.09909057617193
319177,260.14987182617193
319178,259.4911499023437
319179,259.38577270507807
319180,259.38577270507807
319181,260.01809692382807
319182,261.4156494140625
319183,262.39230346679693
319184,262.47152709960943
319185,262.4979248046875
319186,262.18106079101557
319187,262.31307983398443
319188,262.07546997070307
319189,261.60037231445307
319190,261.31011962890625
319191,261.17822265625
319192,260.2553100585937
319193,259.8599853515625
319194,259.701904296875
319195,259.46481323242193
319196,259.412109375
319197,260.33438110351557
319198,260.33438110351557
319199,259.75457763671875
319200,259.62286376953125
319201,258.75381469726557
319202,257.80648803710943
319203,256.64971923828125
319204,256.15054321289057
319205,255.9141845703125
319206,256.54461669921875
319207,256.9125366210937
319208,256.99136352539057
319209,257.28054809570307
319210,257.7012939453125
319211,257.43832397460943
319212,257.91171264648443
319213,261.17822265625
319214,263.81915283203125
319215,265.5389404296875
319216,266.67803955078125
319217,267.87130737304693
319218,270.18173217773443
319219,272.81637573242193
319220,275.56375122070307
319221,275.91094970703125
319222,275.67056274414057
319223,274.89630126953125
319224,274.76287841796875
319225,275.05645751953125
319226,277.46127319335943
319227,280.51443481445307
319228,283.0647277832031
319229,284.2746887207031
319230,285.05511474609375
319231,284.759033203125
319232,284.4361267089844
319233,284.22088623046875
319234,284.0326232910156
319235,283.7905578613281
319236,283.548583984375
319237,283.6292419433594
319238,283.2797546386719
319239,282.7422790527344
319240,282.7422790527344
319241,282.5810852050781
319242,282.5810852050781
319243,282.33935546875
319244,282.17822265625
319245,281.9902648925781
319246,281.85601806640625
319247,282.1513671875
319248,282.28564453125
319249,282.5005187988281
319250,282.09765625
319251,282.5542297363281
319252,282.4736633300781
319253,281.07769775390625
319254,280.1122436523437
319255,279.36187744140625
319256,278.90652465820307
319257,278.71908569335943
319258,280.219482421875
319259,281.5875549316406
319260,281.82916259765625
319261,281.39968872070307
319262,282.5542297363281
319263,282.3125
319264,282.205078125
319265,283.09161376953125
319266,283.6830139160156
319267,283.9250183105469
319268,285.00128173828125
319269,285.6474914550781
319270,285.48590087890625
319271,285.05511474609375
319272,284.3284912109375
319273,283.9519348144531
319274,283.0647277832031
319275,282.3125
319276,281.82916259765625
319277,281.6144104003906
319278,281.53387451171875
319279,281.18502807617193
319280,280.64849853515625
319281,278.826171875
319282,278.21044921875
319283,278.21044921875
319284,277.94284057617193
319285,276.4185791015625
319286,273.8558959960937
319287,271.61807250976557
319288,270.1551513671875
319289,269.65020751953125
319290,270.20831298828125
319291,272.01739501953125
319292,274.20260620117193
319293,275.88424682617193
319294,275.830810546875
319295,273.96255493164057
319296,273.98922729492193
319297,275.40353393554693
319298,274.60275268554693
319299,274.78955078125
319300,277.00665283203125
319301,277.862548828125
319302,278.13015747070307
319303,278.9600830078125
319304,279.89779663085943
319305,280.1122436523437
319306,280.32672119140625
319307,278.745849609375
319308,276.63238525390625
319309,274.38931274414057
319310,273.66925048828125
319311,273.80255126953125
319312,273.45596313476557
319313,279.89779663085943
319314,284.0057067871094
319315,285.9976806640625
319316,286.8331298828125
319317,286.8600769042969
319318,286.53662109375
319319,286.13238525390625
319320,285.889892578125
319321,285.62054443359375
319322,285.458984375
319323,285.0281982421875
319324,281.8828430175781
319325,277.43453979492193
319326,274.25595092773443
319327,271.2455444335937
319328,269.17202758789057
319329,269.41110229492193
319330,267.632568359375
319331,265.93618774414057
319332,264.6390380859375
319333,263.58120727539057
319334,262.78848266601557
319335,261.86428833007807
319336,261.20458984375
319337,260.7298583984375
319338,260.6771240234375
319339,261.837890625
319340,263.73983764648443
319341,265.48599243164057
319342,266.757568359375
319343,267.87130737304693
319344,267.36734008789057
319345,266.67803955078125
319346,266.06863403320307
319347,268.80026245117193
319348,269.67678833007807
319349,270.26150512695307
319350,270.81991577148443
319351,271.88427734375
319352,271.45840454101557
319353,271.1923217773437
319354,271.27212524414057
319355,271.7245483398437
319356,273.3226928710937
319357,275.91094970703125
319358,277.43453979492193
319359,279.49581909179693
319360,280.4339599609375
319361,280.4071655273437
319362,279.79058837890625
319363,279.60299682617193
319364,279.12078857421875
319365,278.53164672851557
319366,278.07662963867193
319367,277.80905151367193
319368,277.32754516601557
319369,277.00665283203125
319370,276.57894897460943
319371,276.12466430664057
319372,275.02975463867193
319373,274.4960327148437
319374,274.38931274414057
319375,274.62945556640625
319376,274.70950317382807
319377,273.882568359375
319378,273.1094970703125
319379,272.25701904296875
319380,272.20376586914057
319381,271.45840454101557
319382,271.03268432617193
319383,270.68692016601557
319384,269.70333862304693
319385,267.87130737304693
319386,266.73104858398443
319387,265.69781494140625
319388,264.71841430664057
319389,265.27420043945307
319390,264.90365600585943
319391,265.93618774414057
319392,266.09512329101557
319393,266.14810180664057
319394,266.51904296875
319395,266.96963500976557
319396,267.65908813476557
319397,267.68560791015625
319398,267.39385986328125
319399,268.00396728515625
319400,269.27828979492193
319401,270.3412475585937
319402,271.006103515625
319403,271.40518188476557
319404,271.85763549804693
319405,272.41680908203125
319406,273.90921020507807
319407,276.04452514648443
319408,275.16323852539057
319409,274.62945556640625
319410,274.25595092773443
319411,274.01589965820307
319412,273.4293212890625
319413,272.92294311523443
319414,272.86965942382807
319415,273.56259155273443
319416,273.58926391601557
319417,273.61590576171875
319418,274.17593383789057
319419,274.416015625
319420,274.416015625
319421,273.882568359375
319422,275.02975463867193
319423,275.697265625
319424,276.57894897460943
319425,277.19384765625
319426,277.03338623046875
319427,276.28497314453125
319428,274.33596801757807
319429,273.05618286132807
319430,272.54998779296875
319431,271.88427734375
319432,271.910888671875
319433,272.62991333007807
319434,272.81637573242193
319435,273.05618286132807
319436,273.37600708007807
319437,273.37600708007807
319438,273.56259155273443
319439,273.24273681640625
319440,273.40264892578125
319441,273.48263549804693
319442,273.05618286132807
319443,272.54998779296875
319444,272.41680908203125
319445,272.25701904296875
319446,271.9375
319447,272.57662963867193
319448,271.99075317382807
319449,271.03268432617193
319450,270.4210205078125
319451,269.86279296875
319452,270.7401123046875
319453,272.20376586914057
319454,272.603271484375
319455,273.00289916992193
319456,272.7364501953125
319457,272.62991333007807
319458,272.76309204101557
319459,272.70980834960943
319460,272.70980834960943
319461,273.05618286132807
319462,276.12466430664057
319463,279.46902465820307
319464,281.07769775390625
319465,280.83627319335943
319466,279.951416015625
319467,279.710205078125
319468,280.1122436523437
319469,280.29989624023443
319470,281.05087280273443
319471,281.37286376953125
319472,281.0240478515625
319473,281.9634094238281
319474,283.1453552246094
319475,283.49481201171875
319476,283.306640625
319477,283.60235595703125
319478,282.63482666015625
319479,283.010986328125
319480,283.306640625
319481,283.3603820800781
319482,283.3335266113281
319483,282.23193359375
319484,281.85601806640625
319485,281.2118530273437
319486,280.05862426757807
319487,278.9600830078125
319488,277.64852905273443
319489,277.43453979492193
319490,279.3350830078125
319491,280.48760986328125
319492,281.480224609375
319493,281.31918334960943
319494,280.48760986328125
319495,281.6412658691406
319496,283.89813232421875
319497,284.05950927734375
319498,284.4092102050781
319499,284.38232421875
319500,284.14019775390625
319501,284.05950927734375
319502,283.6830139160156
319503,283.6830139160156
319504,283.89813232421875
319505,282.5005187988281
319506,280.72897338867193
319507,280.4339599609375
319508,280.916748046875
319509,282.1513671875
319510,284.1133117675781
319511,284.83978271484375
319512,285.458984375
319513,286.13238525390625
319514,285.16278076171875
319515,284.67828369140625
319516,284.6244812011719
319517,285.48590087890625
319518,285.9168395996094
319519,286.0784912109375
319520,285.16278076171875
319521,283.25286865234375
319522,283.1184997558594
319523,283.9250183105469
319524,284.1940002441406
319525,284.3016052246094
319526,284.73211669921875
319527,284.67828369140625
319528,284.516845703125
319529,285.1897277832031
319530,285.5128173828125
319531,285.05511474609375
319532,285.5936279296875
319533,285.889892578125
319534,285.70135498046875
319535,285.29742431640625
319536,285.00128173828125
319537,284.7052001953125
319538,284.8128662109375
319539,285.5666809082031
319540,285.5936279296875
319541,285.2435607910156
319542,285.16278076171875
319543,284.83978271484375
319544,284.48992919921875
319545,282.2587890625
319546,280.1122436523437
319547,279.281494140625
319548,278.61196899414057
319549,277.59503173828125
319550,276.12466430664057
319551,274.89630126953125
319552,273.80255126953125
319553,273.18942260742193
319554,272.52334594726557
319555,271.64471435546875
319556,271.51162719726557
319557,271.6713256835937
319558,271.83102416992193
319559,272.3369140625
319560,272.65652465820307
319561,273.3226928710937
319562,273.53594970703125
319563,273.24273681640625
319564,272.603271484375
319565,272.20376586914057
319566,271.45840454101557
319567,271.1390991210937
319568,271.2455444335937
319569,270.92630004882807
319570,271.27212524414057
319571,271.53823852539057
319572,271.1390991210937
319573,270.952880859375
319574,271.05929565429693
319575,270.9794921875
319576,270.52737426757807
319577,270.07540893554693
319578,269.51736450195307
319579,269.35797119140625
319580,268.85336303710943
319581,269.03924560546875
319582,269.09234619140625
319583,269.0126953125
319584,269.0126953125
319585,268.29586791992193
319586,267.97744750976557
319587,267.71212768554693
319588,267.552978515625
319589,267.2347412109375
319590,266.91659545898443
319591,266.46603393554693
319592,266.33355712890625
319593,265.80374145507807
319594,265.7772827148437
319595,266.06863403320307
319596,266.3070678710937
319597,266.33355712890625
319598,266.51904296875
319599,266.5455322265625
319600,266.59854125976557
319601,266.51904296875
319602,267.26126098632807
319603,267.65908813476557
319604,268.2427978515625
319605,268.80026245117193
319606,268.98611450195307
319607,268.90646362304693
319608,268.87991333007807
319609,269.0657958984375
319610,269.7299194335937
319611,269.96908569335943
319612,270.18173217773443
319613,270.20831298828125
319614,270.36782836914057
319615,270.553955078125
319616,270.52737426757807
319617,270.23489379882807
319618,270.23489379882807
319619,270.553955078125
319620,270.68692016601557
319621,270.81991577148443
319622,271.29873657226557
319623,270.92630004882807
319624,270.2880859375
319625,270.50079345703125
319626,270.50079345703125
319627,270.58053588867193
319628,270.1551513671875
319629,270.07540893554693
319630,269.09234619140625
319631,269.22515869140625
319632,268.56130981445307
319633,268.37551879882807
319634,268.66751098632807
319635,268.74716186523443
319636,269.384521484375
319637,269.43765258789057
319638,269.65020751953125
319639,269.49078369140625
319640,269.57049560546875
319641,269.83621215820307
319642,271.16571044921875
319643,272.39016723632807
319644,273.66925048828125
319645,274.38931274414057
319646,274.76287841796875
319647,275.13653564453125
319648,275.56375122070307
319649,275.88424682617193
319650,276.52548217773443
319651,276.89971923828125
319652,277.08688354492193
319653,276.79278564453125
319654,275.830810546875
319655,275.96438598632807
319656,275.64385986328125
319657,274.68283081054693
319658,274.30929565429693
319659,273.37600708007807
319660,272.62991333007807
319661,272.28366088867193
319662,272.52334594726557
319663,272.41680908203125
319664,273.08282470703125
319665,273.74923706054693
319666,274.44268798828125
319667,273.66925048828125
319668,273.16278076171875
319669,272.62991333007807
319670,272.20376586914057
319671,271.77780151367193
319672,271.61807250976557
319673,271.35195922851557
319674,271.48501586914057
319675,271.64471435546875
319676,271.53823852539057
319677,271.51162719726557
319678,271.29873657226557
319679,271.1390991210937
319680,271.51162719726557
319681,271.11251831054693
319682,270.66033935546875
319683,270.18173217773443
319684,269.65020751953125
319685,269.65020751953125
319686,269.9159545898437
319687,270.3412475585937
319688,270.2880859375
319689,270.66033935546875
319690,270.66033935546875
319691,270.44760131835943
319692,270.89968872070307
319693,271.08590698242193
319694,271.7245483398437
319695,274.57608032226557
319696,278.23721313476557
319697,280.67532348632807
319698,281.9902648925781
319699,281.480224609375
319700,281.6412658691406
319701,281.53387451171875
319702,281.9634094238281
319703,281.6680908203125
319704,281.53387451171875
319705,281.37286376953125
319706,280.99722290039057
319707,280.94357299804693
319708,280.19265747070307
319709,279.92459106445307
319710,279.281494140625
319711,279.06719970703125
319712,278.98687744140625
319713,278.98687744140625
319714,278.585205078125
319715,278.77261352539057
319716,278.93328857421875
319717,279.01364135742193
319718,279.22793579101557
319719,279.62979125976557
319720,279.97821044921875
319721,280.16586303710943
319722,280.1390380859375
319723,280.1122436523437
319724,279.57620239257807
319725,279.62979125976557
319726,279.281494140625
319727,279.06719970703125
319728,279.17434692382807
319729,279.44223022460943
319730,279.22793579101557
319731,279.22793579101557
319732,279.12078857421875
319733,279.20114135742193
319734,278.585205078125
319735,278.3175048828125
319736,277.94284057617193
319737,277.75552368164057
319738,277.80905151367193
319739,278.13015747070307
319740,279.25469970703125
319741,279.89779663085943
319742,280.46078491210943
319743,279.87100219726557
319744,279.06719970703125
319745,278.47811889648443
319746,278.61196899414057
319747,278.39779663085943
319748,278.23721313476557
319749,278.3175048828125
319750,278.15692138671875
319751,278.04986572265625
319752,277.96957397460943
319753,277.75552368164057
319754,277.67526245117193
319755,277.54153442382807
319756,277.7020263671875
319757,277.59503173828125
319758,277.72879028320307
319759,277.54153442382807
319760,277.43453979492193
319761,277.19384765625
319762,277.08688354492193
319763,277.03338623046875
319764,276.6591186523437
319765,276.63238525390625
319766,276.57894897460943
319767,276.55221557617193
319768,276.4720458984375
319769,276.25827026367193
319770,276.04452514648443
319771,275.830810546875
319772,275.56375122070307
319773,275.51031494140625
319774,275.4569091796875
319775,275.13653564453125
319776,275.18994140625
319777,275.02975463867193
319778,274.97637939453125
319779,275.64385986328125
319780,276.04452514648443
319781,275.75067138671875
319782,275.48361206054693
319783,275.51031494140625
319784,275.13653564453125
319785,274.89630126953125
319786,274.97637939453125
319787,274.92300415039057
319788,274.97637939453125
319789,274.94970703125
319790,274.6561279296875
319791,274.54940795898443
319792,274.06924438476557
319793,273.98922729492193
319794,273.96255493164057
319795,274.14926147460943
319796,274.4693603515625
319797,274.38931274414057
319798,274.44268798828125
319799,274.76287841796875
319800,274.4960327148437
319801,274.25595092773443
319802,274.33596801757807
319803,274.17593383789057
319804,274.33596801757807
319805,274.17593383789057
319806,274.20260620117193
319807,274.30929565429693
319808,274.36264038085943
319809,274.38931274414057
319810,274.416015625
319811,274.38931274414057
319812,274.52273559570307
319813,274.6561279296875
319814,274.54940795898443
319815,274.52273559570307
319816,274.28262329101557
319817,274.33596801757807
319818,274.12258911132807
319819,274.22927856445307
319820,274.28262329101557
319821,274.22927856445307
319822,273.66925048828125
319823,273.05618286132807
319824,272.44345092773443
319825,271.75115966796875
319826,270.66033935546875
319827,270.26150512695307
319828,269.88937377929693
319829,269.17202758789057
319830,268.72061157226557
319831,268.030517578125
319832,267.60604858398443
319833,267.1021728515625
319834,267.07568359375
319835,267.2347412109375
319836,267.39385986328125
319837,267.4999389648437
319838,267.07568359375
319839,266.89010620117193
319840,266.83706665039057
319841,266.96963500976557
319842,267.1021728515625
319843,267.87130737304693
319844,268.98611450195307
319845,269.9159545898437
319846,271.48501586914057
319847,272.4967041015625
319848,273.16278076171875
319849,273.69589233398443
319850,274.28262329101557
319851,274.33596801757807
319852,274.76287841796875
319853,275.08316040039057
319854,274.97637939453125
319855,275.18994140625
319856,274.01589965820307
319857,272.92294311523443
319858,271.69793701171875
319859,270.71353149414057
319860,270.3944091796875
319861,270.048828125
319862,270.52737426757807
319863,271.1390991210937
319864,271.64471435546875
319865,271.43179321289057
319866,271.27212524414057
319867,271.6713256835937
319868,271.64471435546875
319869,271.48501586914057
319870,271.83102416992193
319871,272.09725952148443
319872,273.08282470703125
319873,273.4293212890625
319874,272.65652465820307
319875,271.99075317382807
319876,272.39016723632807
319877,272.65652465820307
319878,271.80441284179693
319879,271.35195922851557
319880,271.37857055664057
319881,271.45840454101557
319882,271.64471435546875
319883,271.7245483398437
319884,271.6713256835937
319885,271.77780151367193
319886,271.77780151367193
319887,271.85763549804693
319888,272.09725952148443
319889,272.57662963867193
319890,273.26937866210943
319891,273.4293212890625
319892,274.30929565429693
319893,274.86962890625
319894,275.80410766601557
319895,276.25827026367193
319896,276.55221557617193
319897,277.08688354492193
319898,277.247314453125
319899,277.11361694335943
319900,277.00665283203125
319901,276.4720458984375
319902,275.830810546875
319903,275.56375122070307
319904,277.14035034179693
319905,276.09796142578125
319906,274.44268798828125
319907,274.62945556640625
319908,274.86962890625
319909,275.51031494140625
319910,276.0712280273437
319911,276.25827026367193
319912,276.1513671875
319913,275.29672241210943
319914,275.21664428710943
319915,274.84292602539057
319916,274.81625366210943
319917,274.76287841796875
319918,275.02975463867193
319919,275.830810546875
319920,276.28497314453125
319921,277.06011962890625
319922,278.07662963867193
319923,278.53164672851557
319924,278.55844116210943
319925,278.53164672851557
319926,277.40777587890625
319927,276.49874877929693
319928,275.43023681640625
319929,275.02975463867193
319930,274.17593383789057
319931,274.09591674804693
319932,273.66925048828125
319933,273.37600708007807
319934,273.61590576171875
319935,274.62945556640625
319936,275.4569091796875
319937,275.32342529296875
319938,274.81625366210943
319939,274.57608032226557
319940,274.33596801757807
319941,274.09591674804693
319942,273.882568359375
319943,273.50927734375
319944,273.13613891601557
319945,272.9495849609375
319946,273.00289916992193
319947,272.78973388671875
319948,273.1094970703125
319949,273.05618286132807
319950,273.05618286132807
319951,273.1094970703125
319952,272.78973388671875
319953,272.843017578125
319954,272.68316650390625
319955,272.92294311523443
319956,272.92294311523443
319957,273.00289916992193
319958,273.05618286132807
319959,272.843017578125
319960,272.9495849609375
319961,273.1094970703125
319962,273.53594970703125
319963,273.37600708007807
319964,273.34933471679693
319965,273.58926391601557
319966,273.56259155273443
319967,273.48263549804693
319968,273.45596313476557
319969,273.56259155273443
319970,274.09591674804693
319971,273.882568359375
319972,273.642578125
319973,273.45596313476557
319974,273.13613891601557
319975,272.843017578125
319976,272.78973388671875
319977,272.65652465820307
319978,272.9495849609375
319979,273.21609497070307
319980,272.86965942382807
319981,272.52334594726557
319982,272.31027221679693
319983,272.04400634765625
319984,272.20376586914057
319985,272.31027221679693
319986,272.44345092773443
319987,272.68316650390625
319988,273.1094970703125
319989,273.69589233398443
319990,273.69589233398443
319991,273.74923706054693
319992,273.882568359375
319993,273.882568359375
319994,274.04257202148443
319995,274.14926147460943
319996,274.14926147460943
319997,273.96255493164057
319998,274.12258911132807
319999,274.09591674804693
320000,273.96255493164057
320001,273.882568359375
320002,274.01589965820307
320003,274.12258911132807
320004,273.58926391601557
320005,273.56259155273443
320006,273.58926391601557
320007,273.48263549804693
320008,273.48263549804693
320009,273.18942260742193
320010,273.74923706054693
320011,273.96255493164057
320012,274.14926147460943
320013,274.33596801757807
320014,275.18994140625
320015,275.51031494140625
320016,274.76287841796875
320017,274.30929565429693
320018,273.90921020507807
320019,273.66925048828125
320020,273.4293212890625
320021,273.58926391601557
320022,273.66925048828125
320023,273.34933471679693
320024,273.13613891601557
320025,273.29605102539057
320026,273.13613891601557
320027,273.05618286132807
320028,273.26937866210943
320029,273.24273681640625
320030,273.642578125
320031,273.53594970703125
320032,273.45596313476557
320033,273.26937866210943
320034,273.642578125
320035,273.37600708007807
320036,273.37600708007807
320037,273.80255126953125
320038,273.72256469726557
320039,273.8292236328125
320040,273.77587890625
320041,273.93588256835943
320042,274.52273559570307
320043,274.81625366210943
320044,275.32342529296875
320045,275.48361206054693
320046,275.830810546875
320047,276.12466430664057
320048,275.18994140625
320049,274.4960327148437
320050,273.56259155273443
320051,273.74923706054693
320052,274.12258911132807
320053,274.14926147460943
320054,274.17593383789057
320055,273.58926391601557
320056,273.16278076171875
320057,272.4967041015625
320058,272.1771240234375
320059,272.3369140625
320060,272.68316650390625
320061,272.78973388671875
320062,273.05618286132807
320063,273.69589233398443
320064,273.61590576171875
320065,274.12258911132807
320066,274.09591674804693
320067,274.04257202148443
320068,274.14926147460943
320069,273.90921020507807
320070,273.69589233398443
320071,273.56259155273443
320072,273.69589233398443
320073,273.8292236328125
320074,273.66925048828125
320075,273.56259155273443
320076,273.48263549804693
320077,273.29605102539057
320078,272.81637573242193
320079,272.3369140625
320080,271.75115966796875
320081,271.69793701171875
320082,271.40518188476557
320083,271.27212524414057
320084,271.45840454101557
320085,271.61807250976557
320086,271.56484985351557
320087,271.56484985351557
320088,271.64471435546875
320089,271.32534790039057
320090,270.7401123046875
320091,270.6337280273437
320092,270.3412475585937
320093,270.2880859375
320094,270.36782836914057
320095,270.31466674804693
320096,270.58053588867193
320097,270.7401123046875
320098,270.92630004882807
320099,271.08590698242193
320100,270.952880859375
320101,270.81991577148443
320102,270.36782836914057
320103,270.2880859375
320104,270.26150512695307
320105,270.20831298828125
320106,270.20831298828125
320107,270.048828125
320108,270.31466674804693
320109,270.50079345703125
320110,270.60714721679693
320111,270.36782836914057
320112,270.3944091796875
320113,270.36782836914057
320114,270.1551513671875
320115,270.07540893554693
320116,270.1019897460937
320117,269.96908569335943
320118,269.14547729492193
320119,268.61441040039057
320120,268.21627807617193
320121,267.97744750976557
320122,267.92437744140625
320123,267.95089721679693
320124,267.89785766601557
320125,268.53475952148443
320126,268.53475952148443
320127,268.18972778320307
320128,268.18972778320307
320129,268.34896850585943
320130,268.45513916015625
320131,268.66751098632807
320132,269.54391479492193
320133,270.048828125
320134,270.6337280273437
